id,ra,dec,zfinal,mass_med,sersic,radius_sersic,MAG_BEST,C,A,S,G,M20,M,I,D,G2,Base_flag,Type
623103,149.950997,2.293768,1.6993,9.45001,1.543273992,9.76157E-05,23.554,2.918547,0.05353,0.021702,0.504788,-1.63193,0.060134,0.181236,0.127132,2.004711,0,ETD
623106,150.055845,2.255697,2.107,9.23547,1.539675413,4.67098E-05,24.2948,3.01264,0.069133,0.077484,0.504763,-1.597526,0.067568,0.044278,0.160635,2.039867,0,ETD
623112,149.965313,2.288577,2.3684,10.57004,0.586694854,4.86889E-05,23.2846,2.475904,0.196611,0.027164,0.524049,-1.443713,0.192308,0.484448,0.164347,2.039206,0,LTD
623113,149.953251,2.293073,2.0686,8.76459,0.550662077,9.21257E-05,24.9251,2.789809,0.031243,0.063777,0.464797,-1.155978,0.447368,0.355344,0.224282,2.028934,0,UNC
623114,150.049034,2.258153,1.0729,9.40014,2.095216072,0.000120305,22.9926,3.182416,0.060498,0.034241,0.546752,-1.832152,0.05848,0.243532,0.161634,1.98906,0,IRR
623116,149.949956,2.294288,1.6803,9.12032,1.036238814,5.51353E-05,24.1777,2.83649,-0.040142,0.023379,0.570392,-1.578048,0.040936,0.070915,0.226678,2.012211,0,LTD
623123,149.942181,2.296859,2.9491,9.08356,1.045784442,6.20829E-05,24.6089,2.577054,0.253051,0.017491,0.480655,-1.490764,0.054965,0.03186,0.138994,2.004962,0,IRR
623137,150.01222,2.270753,0.5275,10.84971,6.763983657,0.000103637,20.063,4.542865,0.040344,0.008488,0.602943,-2.49221,0.003405,0,0.023893,0.004928,0,ETD
623138,150.01265,2.271015,2.3478,10.74999,4.46441444,5.2889E-05,23.1941,4.048468,0.263913,-0.020472,0.616043,-1.655431,0.053846,0.040974,0.170048,1.615105,0,SPH
623140,150.014593,2.269528,0.9862,8.79079,1.479796663,3.7131E-05,25.1842,2.61043,-0.095017,0,0.522815,-1.622177,0.079137,0.067641,0.278416,2.02775,0,SPH
623141,150.014699,2.269821,2.4022,9.48597,0.42489523,0.000197657,23.6773,2.654289,-0.131626,-0.3181,0.496291,-1.053553,0.976378,0.869831,1.071597,2.001145,0,IRR
623142,150.012555,2.271538,1.7569,9.13736,0.317296974,8.6475E-05,23.24,2.379495,0.234429,0.079652,0.516439,-1.058824,0.372881,0.347679,0.428634,,,ETD
623145,150.004438,2.274225,0.8252,10.37176,2.406545856,7.74972E-05,21.2997,3.005508,-0.071499,-0.034671,0.519518,-1.912585,0.017324,0.021403,0.013606,1.887982,0,ETD
623146,150.003574,2.274928,1.7488,8.95749,4.603133678,0.000293461,26.0772,3.151187,-0.274597,0,0.420872,-1.413561,1,0,0.063028,2.076763,0,UNC
623162,149.941045,2.297604,0.9372,9.95,5.432766697,3.2057E-05,22.8763,3.986905,0.011415,-0.013795,0.599338,-2.241058,0.04023,0.011188,0.013689,1.385571,0,SPH
623164,150.009145,2.272446,1.1445,9.70789,0.3,0.000468253,28.1132,2.215868,-0.25691,0,0.444377,-0.83639,0.333333,0,0.29972,2.02316,8192,IRR
623165,150.009231,2.272759,2.4668,11.09456,2.264749748,6.14836E-05,23.1585,3.20064,0.009675,0.005888,0.552391,-1.940954,0.028662,0.069563,0.063406,,,ETD
623174,150.062182,2.253536,0.9085,9.35073,1.269837769,3.65425E-05,23.2332,3.074031,0.046969,0.039815,0.552274,-1.786777,0.009217,0,0.092164,1.894718,0,ETD
623175,150.062477,2.253659,0.9592,8.98767,1.792339371,2.75643E-05,23.6534,3.090679,0.072296,0,0.539843,-1.874955,0.01105,0,0.010487,1.837486,0,ETD
623179,149.944443,2.296349,0.6706,10.35279,1.031342293,0.000107095,20.718,2.929758,0.06806,0.023935,0.472415,-1.899674,0.086466,0.072312,0.011521,1.446016,0,ETD
623181,149.938037,2.298293,2.9013,9.00702,2.843117652,5.77681E-05,23.9205,2.95904,0.185511,0.038432,0.500952,-1.757621,0.02148,0.006962,0.088245,1.863218,0,LTD
623183,149.937979,2.298077,2.713,9.22208,5.619491435,5.79393E-05,24.7213,3.429452,0.286627,0.037987,0.558626,-1.659139,0.666667,0.393333,0.153159,1.93988,0,ETD
623184,149.938234,2.298019,1.2305,8.82268,0.828520925,4.92291E-05,24.9031,3.223679,-0.10101,-0.099079,0.523427,-1.624061,0.06383,0.161869,0.106582,2.00278,0,IRR
623201,149.959578,2.291086,2.0859,9.4684,2.501459089,9.52034E-05,24.3665,2.523839,0.071976,0.044664,0.529829,-1.292942,0.27027,0.407054,0.302196,2.00475,0,ETD
623202,150.01479,2.271189,1.8047,8.80914,0.781841247,2.78576E-05,25.4214,2.803356,-0.087289,0.073653,0.496792,-1.665964,0.064935,0,0.11814,2.067433,0,ETD
623204,150.006301,2.274043,0.8561,9.85,0.920657578,0.000115145,21.9987,2.47431,0.033165,-0.002744,0.523206,-1.176936,0.123596,0.4656,0.263395,1.988494,0,LTD
623216,150.039445,2.262379,0.8966,8.7942,0.911654063,3.02939E-05,26.1459,2.405068,-0.256105,0,0.447369,-1.478282,0.222222,0,0.110832,2.072055,0,UNC
623227,149.949781,2.29464,1.5669,8.75432,0.300003877,0.000303446,26.0705,2.313862,-0.192308,0,0.4678,-0.909978,0.452381,0.532496,0.365984,2.0502,8192,IRR
623228,149.949889,2.294886,1.6137,9.10003,2.464259464,7.21109E-05,24.1152,3.27308,0.027047,0.016161,0.556446,-1.574723,0.096045,0.0772,0.15858,1.988691,0,ETD
623236,150.01045,2.272869,2.442,10.47335,0.850217127,8.9768E-05,26.1297,2.242345,-0.308421,-0.067535,0.44262,-0.820805,0.223881,0.975841,0.378523,2.030875,8192,IRR
623239,150.054494,2.256948,4.6342,10.06538,1.261516238,7.12075E-05,24.6124,2.628767,0.005661,-0.009342,0.473232,-1.729904,0.072917,0.118629,0.050555,2.009693,0,IRR
623243,149.995642,2.278375,1.9114,9.55578,0.763224352,6.02929E-05,23.7571,2.55269,0.053937,-0.009719,0.471224,-1.577512,0.107692,0.116351,0.096085,1.988,0,LTD
623245,150.033814,2.262579,0.798,10.29159,1.365383215,0.000191146,21.0103,2.648862,0.114423,0.022428,0.498698,-1.663248,0.043425,0.098703,0.027671,1.957728,0,LTD
623246,150.034753,2.263387,0.8998,10.5968,1.548670856,0.000153214,20.7419,2.842263,0.102205,0.024477,0.510094,-1.827296,0.05,0.19534,0.026611,1.907632,0,LTD
623247,150.035243,2.263884,1.7127,10,0.893873873,0.000100226,22.3052,2.315903,0.164349,0.007151,0.488949,-1.27009,0.239583,0.384222,0.030981,1.975423,0,IRR
623252,150.056849,2.256235,1.7637,9.62763,1.255213503,3.86335E-05,25.4815,2.52236,-0.001458,0.117786,0.404134,-0.850918,0.214286,0.427439,0.129121,2.01756,0,UNC
623256,149.935272,2.299944,0.9595,10.38499,1.000329994,0.000149023,21.6601,2.9177,0.086818,0.060434,0.512293,-1.579787,0.198198,0.519851,0.065309,1.999553,0,LTD
623259,150.016261,2.2711,2.2474,8.89739,0.733591798,2.96714E-05,25.3109,2.364076,0.085103,0,0.459639,-1.424712,0.054545,0,0.193414,2.064325,0,SPH
623261,149.934317,2.300803,0.669,8.76429,0.789866472,9.21432E-05,23.4538,2.485954,-0.012937,-0.020921,0.481302,-1.281881,0.129353,0.761741,0.387635,2.020829,0,IRR
623263,150.00362,2.275717,2.4441,8.94504,1.344145693,8.49427E-05,26.0984,2.974824,-0.23226,-0.015088,0.440485,-0.756953,0.642857,0.856655,0.558205,2.029728,8192,ETD
623270,150.020705,2.269404,0.8715,9.70067,1.129821332,4.79656E-05,22.0478,2.986582,0.214627,0.006582,0.549231,-1.530205,0.003788,0,0.204708,1.669288,0,ETD
623274,150.003226,2.275923,2.6737,8.89916,0.945533576,1.93934E-05,25.274,2.471706,-0.03604,0,0.555803,-1.677653,0.033333,0,0.106026,2.082771,0,SPH
623281,150.013576,2.27217,1.0523,9.02525,0.954500084,7.94677E-05,23.7521,2.528237,0.042267,-0.005563,0.474238,-1.272528,0.558824,0.29899,0.077104,2.019103,0,ETD
623287,150.06596,2.253294,1.6401,9.15509,2.316688153,6.09955E-05,26.0966,2.341622,-0.167098,0.09751,0.471607,-1.784311,0.666667,0.071918,0.244225,2.031129,0,UNC
623291,150.019921,2.269844,2.3797,9.147,1.42334673,5.89224E-05,23.9949,3.016887,0.250971,-0.155641,0.529561,-1.210353,0.714286,0.53161,0.355189,,,IRR
623292,150.020032,2.269958,2.3644,9.13796,0.572447679,4.02475E-05,25.2488,2.607342,-0.150876,-0.123735,0.517062,-1.545251,0.088608,0.110461,0.413022,1.985544,0,IRR
623293,150.019697,2.269465,1.8996,8.96917,0.300003397,0.000248083,26.1383,1.684447,-0.219013,0.027818,0.432997,-0.843807,0.446809,0.375574,0.477821,2.033085,0,IRR
623294,150.041717,2.262006,0.6024,8.90474,1.092154322,4.13147E-05,22.6995,2.86718,0.187655,0.059986,0.557096,-1.367132,0.024615,0.631155,0.217424,1.476334,0,ETD
623295,149.948679,2.295865,1.2314,9.3542,1.48057805,9.25318E-05,23.7699,2.675578,-0.034674,-0.007919,0.52745,-1.459693,0.242857,0.187971,0.109238,2.005074,0,ETD
623297,150.068177,2.252441,1.4215,9.15005,0.960023831,7.14306E-05,23.9004,2.886419,0.08362,-0.005909,0.512675,-1.444997,0.5,0.039473,0.192939,2.014023,0,ETD
623305,150.064101,2.253981,1.7404,9.32923,1.69453487,9.84735E-05,24.5888,2.594543,-0.067663,-0.017445,0.474431,-1.635815,0.423077,0.602815,0.116104,2.005631,0,ETD
623306,149.967041,2.289345,2.1635,8.83802,0.67973644,6.30899E-05,24.6297,2.497887,0.126346,0.026042,0.52008,-1.001904,0.615385,0.623476,0.585889,2.015788,0,IRR
623310,150.039529,2.262856,0.9453,9.80232,1.775959435,9.98078E-05,21.9645,2.920442,0.141955,0.02623,0.514783,-1.800775,0.058719,0.088871,0.040472,1.840924,0,ETD
623314,150.030125,2.266457,3.1524,9.36505,8.397891794,0.000276678,25.8319,2.570515,-0.102892,0.071604,0.452264,-1.479956,0.131148,0.082576,0.235407,1.994251,0,ETD
623317,150.040557,2.262159,0.6006,10.55,2.932437026,7.10086E-05,20.2368,3.939047,0.022612,0.030845,0.591778,-2.240775,0.001873,0,0.013098,0.014919,0,ETD
623318,150.015409,2.271877,0.9786,8.99918,0.64955234,8.76527E-05,24.8101,2.865374,-0.220465,-0.101569,0.415132,-1.301451,0.163636,0.237353,0.048472,2.021953,0,LTD
623319,150.058062,2.256247,0.9912,9.44634,2.059904658,6.80475E-05,22.9312,3.138913,0.054778,0.012329,0.500266,-2.002086,0.040268,0.02901,0.006269,1.965655,0,ETD
623320,149.956949,2.293017,1.2199,9.4415,1.348251275,9.5218E-05,23.5153,2.875823,0.029509,0.016568,0.508257,-1.462939,0.276923,0.334651,0.055598,2.001444,0,ETD
623322,150.013302,2.272687,2.1516,8.89843,1.052985781,3.91192E-05,26.3968,2.290866,-0.149741,-0.001859,0.454855,-1.457821,0.333333,0,0.229596,2.072912,0,UNC
623332,150.042271,2.261679,2.23,9.7568,1.247650627,0.000103205,24.0932,3.085627,-0.139862,-0.123847,0.455961,-1.777821,0.06383,0.053391,0.077374,2.020398,0,SPH
623333,150.042367,2.262062,2.4195,8.85014,2.023095639,4.64687E-05,23.685,3.256378,0.180159,0.008148,0.542799,-1.742446,0.021448,0.01434,0.063872,1.951719,0,IRR
623346,149.961536,2.291679,3.088,8.95453,1.849547257,9.8722E-05,25.2491,3.253021,0.038768,-0.020957,0.53599,-1.797708,0.23871,0.164988,0.218442,2.006758,0,LTD
623351,150.027228,2.26779,0.9589,9.19778,0.89878658,5.75326E-05,23.8596,2.706984,0.209268,0.05785,0.52125,-1.599526,0.060606,0.057055,0.149513,2.031499,0,ETD
623356,150.060333,2.255542,0.95,10.05465,0.376566178,0.000125095,22.3577,2.404417,0.002385,0.040738,0.472191,-1.336287,0.48,0.705254,0.106506,1.998753,0,LTD
623361,150.023467,2.268338,0.9164,9.40053,1.218191101,2.64113E-05,23.2123,2.817923,0.024633,0.042337,0.50622,-1.800277,0.010582,0.004594,0.038207,1.930073,0,ETD
623363,150.023728,2.268254,2.3826,10.31958,2.74677597,1.82002E-05,24.6014,3.944664,-0.072547,-0.100556,0.58424,-1.981625,0.063584,0.029425,0.10007,1.98185,0,IRR
623364,149.965995,2.290076,1.8366,9.19942,1.662462467,3.25195E-05,24.1047,3.227131,0.105958,0.04978,0.585854,-1.828412,0.046296,0.021603,0.105392,1.952162,0,SPH
623365,150.021758,2.269841,2.249,9.05208,1.203586775,4.88773E-05,25.2335,2.738424,-0.150402,-0.000652,0.46712,-1.737898,0.099476,0.061741,0.04129,2.015113,0,ETD
623372,149.95546,2.293953,2.2002,9.21549,1.391821751,5.1759E-05,23.9236,2.870654,0.030722,0.035318,0.460349,-1.36697,0.188088,0.040932,0.232789,2.000148,0,IRR
623373,149.939726,2.299316,1.158,10.85028,1.317089601,0.000121503,21.6625,3.213344,0.102108,0.008673,0.540426,-1.997797,0.070064,0.15549,0.019693,1.59545,0,ETD
623376,150.055435,2.257676,4.6411,10.24249,0.714214504,9.55368E-05,24.6695,2.685649,0.052099,0.018059,0.485745,-1.40998,0.040853,0.087113,0.103835,2.004407,0,ETD
623381,149.99272,2.280365,1.0855,9.65837,2.384831682,4.486E-05,22.9343,3.569195,-0.047339,-0.001857,0.587201,-2.042658,0.028961,0.016853,0.01051,1.968507,0,ETD
623387,150.063601,2.254642,1.0599,9.66526,0.867179182,6.68145E-05,22.5106,2.739626,0.169701,0.034859,0.486188,-1.638536,0.148936,0.394889,0.075952,1.956791,0,LTD
623394,150.048226,2.260391,0.8359,8.90323,0.957876713,4.15767E-05,24.007,2.936907,0.055459,0.087554,0.508606,-1.708865,0.011696,0,0.04379,1.999656,0,ETD
623398,149.963726,2.29118,1.8246,9.06091,1.682953756,4.91318E-05,25.0124,3.344383,-0.044714,0.029137,0.545933,-1.780831,0.15625,0.166306,0.127536,2.010055,0,ETD
623402,150.046507,2.260936,1.8087,9.22519,1.950043979,0.000106649,24.3059,3.668135,-0.097181,0.041764,0.5138,-1.140971,0.344828,0.401731,0.074244,2.001563,0,IRR
623405,150.043596,2.261885,1.2251,11.04965,3.940401065,8.79491E-05,21.1957,4.224182,0.017282,-0.020603,0.619455,-2.259345,0.028223,0.016806,0.073736,0.577334,0,ETD
623407,150.044439,2.261918,2.9509,9.04475,1.559838436,7.7131E-05,24.4975,2.714452,0.227662,0.019872,0.473509,-1.28009,0.097264,0.076236,0.096214,1.972925,0,LTD
623412,150.013486,2.273147,1.8205,8.77676,1.628282713,6.95986E-05,25.3821,3.160316,-0.021065,-0.001392,0.513034,-1.945226,0.2,0.175804,0.16568,2.01018,0,ETD
623422,150.03031,2.266948,2.4594,10.66922,3.635325131,4.39501E-05,23.8853,2.699701,-0.038312,-0.016216,0.468896,-1.463884,0.073052,0.216107,0.105932,2.015104,0,ETD
623432,149.955882,2.294084,0.7393,8.89003,0.700245263,0.000103772,22.8492,2.533028,0.257066,-0.041157,0.522652,-0.913063,0.15,0.715015,0.569105,2.019117,0,LTD
623438,149.990195,2.281881,4.0594,8.99393,1.270177865,1.45776E-05,25.8571,2.986399,-0.055431,0.039479,0.58781,-1.763563,0.21875,0.070777,0.112989,2.005941,0,IRR
623439,149.934459,2.301976,0.6732,8.88033,1.133961475,7.78268E-05,23.2576,2.887394,0.044082,0.037995,0.481438,-1.829184,0.119565,0.313925,0.046449,2.011454,0,LTD
623449,149.939887,2.300175,3.475,9.92928,8.341315196,8.09662E-05,23.8068,3.376844,0.235861,0.007873,0.562655,-1.661629,0.012853,0,0.136662,1.76763,0,SPH
623450,150.060222,2.256336,2.0123,10.33295,1.161632513,0.000119435,23.0044,2.622399,-0.061247,0.007602,0.585245,-1.458817,0.158849,0.310177,0.085552,1.99939,0,ETD
623453,150.025558,2.269079,2.3835,9.22477,2.217393482,6.07648E-05,24.8854,3.271367,-0.092702,-0.083246,0.46985,-1.935987,0.203704,0.178671,0.083423,2.026403,0,ETD
623469,150.012119,2.274106,2.3885,9.26583,1.258737289,4.04396E-05,24.6469,3.007678,-0.026854,0.061235,0.559564,-1.580125,0.049383,0.034127,0.126289,2.030262,0,ETD
623477,150.027825,2.266695,1.8499,10.34991,8.399990789,1.9773E-05,22.9723,3.122778,0.047824,0,0.553117,-1.846605,0,0,0.078899,0.302535,0,SPH
623479,150.027433,2.266707,1.7684,10.28143,8.399999999,5.42172E-05,24.9736,3.341755,0.036699,0,0.523438,-1.957995,0.081633,0.035569,0.054336,1.953755,0,SPH
623481,150.045082,2.262168,1.1525,9.5542,1.104936083,4.68446E-05,24.5176,2.768022,-0.209599,0.000516,0.479748,-1.686118,0.032609,0.022679,0.100641,2.058041,0,LTD
623491,150.01922,2.271561,1.7855,9.19445,1.416840144,7.32101E-05,23.9765,3.357744,-0.162367,-0.016221,0.514365,-1.665127,0.054945,0.18617,0.129707,1.993467,0,LTD
623493,150.028473,2.268245,1.8698,9.79844,8.399945479,0.000199532,24.7145,3.276101,-0.087487,0.078141,0.556679,-1.873436,0.137931,0.080784,0.112197,2.032028,0,SPH
623498,150.004304,2.276845,0.8228,10.44999,2.695418346,4.12138E-05,21.4093,3.577273,0.035638,0.00312,0.571272,-2.108372,0.003891,0,0.039572,0.565056,0,ETD
623500,149.990564,2.282057,1.7716,10.111,0.976390837,0.000101679,24.9834,2.359227,-0.03064,-0.115392,0.536065,-1.70644,0.072993,0.049518,0.088347,2.10535,0,UNC
623507,149.943246,2.299253,1.6138,9.42542,1.554065014,7.9032E-05,23.5127,2.901384,0.157984,0.052493,0.55067,-1.281973,0.108696,0.433674,0.187148,1.988967,0,LTD
623517,149.935516,2.302333,3.6883,8.8692,0.964586611,4.70906E-05,25.7915,2.740225,-0.072721,-0.017514,0.466347,-1.713487,0.108614,0.031909,0.042833,2.016923,0,IRR
623521,150.023493,2.27034,1.8486,8.96007,1.664718405,3.82552E-05,25.4085,2.925247,-0.121105,0.031345,0.481582,-1.67442,0.217391,0.132965,0.079763,2.034287,0,UNC
623522,149.956234,2.294778,1.6678,8.93282,1.084916817,3.58023E-05,24.6625,2.754571,0.028531,0.043519,0.536061,-1.607568,0.079365,0,0.082369,2.072884,0,SPH
623523,150.022127,2.270765,2.3654,9.81419,1.1199461,8.63368E-05,23.932,3.082882,-0.055273,0.0241,0.520256,-1.750825,0.086093,0.058711,0.170716,2.005307,0,ETD
623533,150.051194,2.259935,0.6083,10.35,3.733703224,6.61646E-05,20.5427,3.895416,0.027599,0.017765,0.590511,-2.255221,0.010212,0,0.024701,0.037221,0,ETD
623537,150.025585,2.269595,2.1706,9.50094,8.399995567,0.000246055,23.682,3.827266,-0.008053,0.056894,0.543843,-1.933022,0.280769,0.100508,0.070007,1.985637,0,SPH
623539,150.018809,2.272196,3.8348,8.84201,0.32164875,4.47866E-05,26.3753,2.073099,-0.026349,0.062208,0.452144,-1.228158,0.033333,0.014186,0.275831,2.029652,0,UNC
623543,149.94659,2.298292,0.5971,9.34989,0.683214619,9.50167E-05,22.7189,2.230571,0.005788,0.045827,0.451268,-1.464625,0.131148,0.191185,0.059145,2.015612,0,ETD
623545,149.963431,2.291337,0.8611,8.8455,0.519102609,0.000386923,26.5543,1.980809,-0.297986,-0.010109,0.417932,-1.036284,0.75,0.693182,0.634605,2.030487,8192,IRR
623551,150.022759,2.270799,2.1228,8.76473,1.785809448,3.37412E-05,27.0962,2.081348,-0.098302,0,0.442894,-1.306775,0.333333,0,0.106353,2.073327,0,UNC
623555,150.039946,2.26452,1.2148,9.02982,1.318621711,6.56181E-05,24.1909,3.223652,-0.016443,-0.004872,0.529226,-1.610683,0.086957,0.103485,0.152042,2.058935,0,ETD
623562,150.046057,2.262406,4.1553,9.43407,1.414665163,5.55232E-05,24.7403,2.774072,0.110731,0.010268,0.548509,-1.658497,0.106796,0.14355,0.112696,2.002119,0,LTD
623572,149.993524,2.281262,1.0004,9.83329,7.722848698,0.000769291,23.0328,3.207769,-0.048191,0.040369,0.517101,-1.847991,0.106525,0.276514,0.030097,1.986988,0,LTD
623577,149.992258,2.281974,0.8325,8.80641,0.492119794,0.000143631,24.0513,2.794774,-0.05314,0.045752,0.525736,-1.041969,0.416667,0.627469,0.97714,2.012596,0,IRR
623611,149.965194,2.291995,1.655,10.34768,0.82475277,5.13578E-05,24.9452,1.741149,-99,0,0.74895,-1.130458,0.023256,0,0.446418,1.992832,0,IRR
623616,150.068421,2.254604,0.7329,8.78182,1.32416171,6.0668E-05,24.8538,2.679512,-0.06927,0.051704,0.459804,-1.775637,0.16,0.162679,0.083492,2.039149,0,IRR
623617,150.036348,2.266303,0.9896,9.16542,1.148701144,2.5763E-05,24.3805,3.07541,0.038694,0,0.542464,-1.653783,0.010989,0,0.125163,1.915298,0,SPH
623618,150.014888,2.274179,4.8441,8.8986,0.364217391,2.56221E-05,26.0925,2.297928,0.012629,0,0.470044,-1.48263,0.027778,0.011473,0.127381,1.991899,0,ETD
623622,150.026265,2.269438,0.7588,10.03463,0.831903681,0.000125512,21.1427,2.719409,0.167537,0.022832,0.493361,-1.497615,0.120482,0.310445,0.036389,,,LTD
623623,150.026066,2.269751,2.3292,9.65337,0.55411669,0.000140918,24.5595,2.269312,-0.148594,-0.350448,0.52948,-1.288581,0.214008,0.884019,0.395345,2.008594,8192,IRR
623624,150.026531,2.269821,1.7543,9.88755,1.064865786,6.80096E-05,23.9276,3.049509,-0.374014,-0.27598,0.522253,-1.676612,0.142857,0.222104,0.22993,2.009433,0,IRR
623626,150.05423,2.259878,4.1628,9.57218,1.51109895,4.42952E-05,24.7049,2.977552,0.134179,0.018136,0.525313,-1.664512,0.05,0.04255,0.14837,2.008549,0,ETD
623635,150.057633,2.258694,3.2918,9.57524,1.357144213,5.62295E-05,23.2363,2.746389,0.197343,0.014195,0.507911,-1.589307,0.008016,0,0.157451,1.839478,0,ETD
623642,149.965477,2.292266,4.0486,9.02562,0.599139346,3.11556E-05,24.6168,2.650674,0.146631,0.058098,0.509295,-1.418542,0.022642,0.008286,0.119713,1.97849,0,IRR
623660,150.006548,2.277296,1.3711,10.60014,8.4,2.07149E-05,22.2152,3.658608,0.113019,0.065751,0.644663,-1.989289,0.016204,0.010633,0.070693,0.304644,0,SPH
623662,149.942488,2.300595,2.3087,9.99108,2.909313322,4.90397E-05,23.5048,3.752455,-0.050051,-0.045952,0.577537,-1.977622,0.087838,0.029077,0.047157,1.938551,0,SPH
623664,149.941373,2.301236,2.1197,8.98841,5.616284092,0.00041156,25.4683,3.213103,0.106377,-1.313711,0.430693,-0.969604,0.448276,0.291776,0.057438,2.033105,8192,UNC
623666,150.022581,2.271716,2.3347,8.88102,1.693290499,2.33217E-05,25.3469,3.120857,-0.099189,0.016099,0.531606,-1.788571,0.151515,0.086094,0.032761,2.025921,0,SPH
623667,149.962995,2.293243,2.433,10.7,2.084053364,1.30217E-05,22.2014,2.880736,0.079362,0,0.526831,-1.71989,0,0,0.044746,0.062504,0,SPH
623670,150.023602,2.271365,1.7887,8.84394,2.313284747,1.76104E-05,25.6094,2.808499,-0.135323,0,0.501218,-1.70713,0.013333,0,0.143774,2.008699,0,SPH
623671,149.998287,2.280481,0.8559,9.07807,0.799013383,6.5193E-05,23.8856,2.838378,-0.073434,-0.023146,0.506534,-1.405883,0.038136,0.028261,0.180526,2.025053,0,ETD
623674,149.945838,2.299279,0.6594,9.24141,0.714256167,0.000113991,22.1802,2.911092,0.069944,-0.001955,0.569172,-1.407019,0.0612,0.24875,0.190993,1.973096,0,LTD
623675,149.945166,2.299189,0.5916,10.56255,0.955354546,0.000310334,20.3814,2.904958,0.152189,0.01207,0.56332,-1.844913,0.073702,0.123876,0.048401,1.706546,0,LTD
623694,149.958032,2.295297,1.1279,9.05059,1.780270304,0.000122564,25.2852,2.139933,-0.019211,0.035463,0.433374,-0.888199,0.217391,0.653108,0.574075,2.017536,8192,IRR
623718,150.028481,2.269617,1.8328,10.61197,2.263767547,3.44293E-05,22.5326,3.367259,0.018132,0.071351,0.54995,-2.018712,0.005319,0,0.02975,0.899295,0,ETD
623719,150.028746,2.269706,1.8636,9.36803,1.599709338,2.4021E-05,24.5692,3.163684,-0.062356,0.034694,0.523328,-1.848015,0.027586,0,0.066435,2.028025,0,IRR
623720,150.028291,2.269219,1.7558,10.41137,1.981086637,5.66165E-05,24.0933,3.33031,-0.115943,0.012601,0.52887,-1.655146,0.117647,0.034844,0.172864,2.013756,0,ETD
623726,149.96127,2.294298,3.4305,10.11025,1.645847159,4.95818E-05,24.1838,2.924474,0.009728,0.016267,0.498181,-1.9021,0.027632,0.024033,0.023384,1.977816,0,ETD
623735,150.025851,2.270722,1.7854,10.94242,2.008716524,4.3962E-05,22.8469,3.463733,0.051054,0.019159,0.58496,-2.086521,0.027027,0.010036,0.047467,1.887943,0,ETD
